english_text,marshallese_text,category,description,is_favorite,usage_count,id,created_date,updated_date,created_by_id,created_by,is_sample
"Legs","Ne","body_parts","","false","0","6903b40bd5901f5493469daf","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Change cltohs","Ukōt nuknuk","general","","false","0","6903b40bd5901f5493469dc7","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Friday","Bōraide","general","","false","0","6903b40bd5901f5493469def","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cane","Jokon","general","","false","0","6903b40bd5901f5493469dfb","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Walker","Wokor","general","","false","0","6903b40bd5901f5493469dfc","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Necklace","Marmar","general","","false","0","6903b40bd5901f5493469e05","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Done","Emōj","general","","false","0","6903b40bd5901f5493469e09","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Good bye","Bar yokwe","general","","false","0","6903b40bd5901f5493469e0c","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Don't worry","Jab inebata","general","","false","0","6903b40bd5901f5493469e0e","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ear drums","Jourur in lojilñi","body_parts","","false","0","6903b40bd5901f5493469e15","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Not good","Ejjab emman","general","","false","0","6903b40bd5901f5493469e18","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Not likely","Emaroñ jab","general","","false","0","6903b40bd5901f5493469e1d","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Atorvastatin","Atorvastatin (Wūno ñan jipañ lelallok lābōl in kūriij ilo ānbwin im kadiklok kauwōtata ko ikkijjien nañinmejin menono.)","medication","","false","0","6903b40bd5901f5493469e24","2025-10-30T18:52:59.627000","2025-11-03T14:21:16.717000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Omeprazole","Omeprazole (Wūno ej jerbal āinwōt juon bam mwe ej kadiklok ajet ilowaan loje, jerbalin jipañ jen loje ñan bōro itok jen nañinmejin bwilmeleeñ im aljer ko.)","medication","","false","0","6903b40bd5901f5493469e2a","2025-10-30T18:52:59.627000","2025-11-03T14:42:05.544000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cephalexin","Cephalexin (Wūno in wā mwe ej jerbal ñan tōrañ ak inpekjen ko ilo kil, ial in emmenono, im jikin eo ilo ānbwin mwe ej kōmman, kakwon, im kadiwōj rawūt.)","medication","","false","0","6903b40bd5901f5493469e63","2025-10-30T18:52:59.628000","2025-10-30T18:52:59.628000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Guaifenesin","Guaifenesin (Wūno ej jerbal ñan jipañ ikkijjien bon ob itok jen nañinmejin mej in, inpekjen ko, im abnōnō jen kadeke mejatoto.)","medication","","false","0","6903b40bd5901f5493469e6f","2025-10-30T18:52:59.628000","2025-11-03T14:33:09.639000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Oseltamivir","Oseltamivir (Wūno in jolok kij mwe ej jerbal ñan jipañ bōbrae nañinmejin mej in ak Būlu.)","medication","","false","0","6903b40bd5901f5493469e75","2025-10-30T18:52:59.628000","2025-11-03T14:43:04.861000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Levetiracetam","Levetiracetam (Wūno ej kadiklok ak jerbal ñan jipañ nañinmejin dibūbūb.)","medication","","false","0","6903b40bd5901f5493469e83","2025-10-30T18:52:59.628000","2025-11-03T14:38:13.515000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Mirabegron","Mirabegron (Jerbal ñan jipañ ikkijjien an lap an jerbal jikin rawūt eo ippān kakōlle ko jen an ikutkut rawūt ak jidimkijin kōnaan rawūt.)","medication","","false","0","6903b40bd5901f5493469e8f","2025-10-30T18:52:59.628000","2025-11-03T13:58:49.691000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Lurasidone","Lurasidone (Wūno ej jerbal ñan jipañ utamwe in kōmālij eo elap ej jelōt wāween an armej kōlmānlokjen, eñjake, mwil im iien eñjake ko ikkijjien nana wōt mour ak jaje emōnōnō im ikkijjien jab jejjet kūtien tammwin.)","medication","","false","0","6903b40bd5901f5493469ea5","2025-10-30T18:52:59.628000","2025-11-03T14:01:03.939000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Heart rhythm","Bam menono","general","","false","0","6903b40bd5901f5493469ec2","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fail","Likjab","general","","false","0","6903b40bd5901f5493469ec3","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Chicken pox","Bok aidik","symptoms","","false","0","6903b40bd5901f5493469ec7","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Drain","Toor ak lutōklok","general","","false","0","6903b40bd5901f5493469ed1","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Milligram","Joñan kajoor ikkijjien wūno.","medication","","false","0","6903b40bd5901f5493469ee8","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Angry","Lilu","general","","false","0","6903b40bd5901f5493469efa","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Trip","Tipjek ak tippok","general","","false","0","6903b40bd5901f5493469efc","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Not happy","Jab mōnōnō","general","","false","0","6903b40bd5901f5493469eff","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"It hurt","Emetak","symptoms","","false","0","6903b40bd5901f5493469d5a","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"October","Oktoba","general","","false","0","6903b40bd5901f5493469d65","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Headache","Metak bar","symptoms","","false","2","6903b40bd5901f5493469d6c","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Shin","Botin ne","body_parts","","false","0","6903b40bd5901f5493469db3","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Animal","Menin mour","general","","false","0","6903b40bd5901f5493469dc8","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Door","Kōjām","general","","false","0","6903b40bd5901f5493469dcb","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Flower","Ut","general","","false","0","6903b40bd5901f5493469dd4","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Chicken","Bao","general","","false","0","6903b40bd5901f5493469dd9","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cow","Kau","general","","false","0","6903b40bd5901f5493469dda","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Rice","Raij","general","","false","0","6903b40bd5901f5493469dde","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Wednesday","Wōnje","general","","false","0","6903b40bd5901f5493469ded","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Glasses","Māj in bilo","general","","false","0","6903b40bd5901f5493469dfd","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Community","Jukjukin pād","general","","false","0","6903b40bd5901f5493469e10","2025-10-30T18:52:59.627000","2025-11-03T14:55:28.903000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Booger","Kūbwen boti","body_parts","","false","0","6903b40bd5901f5493469e13","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"None","Ejjelok","general","","false","0","6903b40bd5901f5493469e1f","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fair","Ebwe","general","","false","0","6903b40bd5901f5493469e20","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Tramadol","Tramadol (Wūno in jolok metak ej jerbal ñan jipañ metak ko rejjab ellap, jerbal ilowaan kōmālij ñan ukot wāween an ānbwin eñjake metak.)","medication","","false","0","6903b40bd5901f5493469e2d","2025-10-30T18:52:59.627000","2025-11-03T13:57:50.195000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ibuprofen","Ibuprofen (Wūno  eo ejjelok steroid ie ñan jipañ bōbōj ko ewōr dañ lowa mwe ejjab kajoor ej jerbal ñan jipañ metak, piba, im bōbōj ko.)","medication","","false","0","6903b40bd5901f5493469e46","2025-10-30T18:52:59.627000","2025-11-03T14:36:08.018000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Insulin Glargine","Insulin Glargine (Wā eo eto an jerbal ñan kōmanman utiejin tōñal ko ilo bōtōktōk ippān rūtto im ajiri ro ewōr aer nañinmejin tōñal.)","medication","","false","0","6903b40bd5901f5493469e50","2025-10-30T18:52:59.627000","2025-11-03T14:54:45.974000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Escitalopram","Escitalopram (Jerbal ñan jipañ nana wōt mour ak jaje emōnōnō im kadiklok utamwe in ekdeelel.)","medication","","false","0","6903b40bd5901f5493469e56","2025-10-30T18:52:59.627000","2025-11-03T14:26:45.527000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Valacyclovir","Valacyclovir (Wūno in jolok kij mwe ej jerbal ñan jipañ nañinmejin inpekjen eo ej walok jen nañinmej ko an jiroñ in likao naietan herpes, ekoba kinej ko ilo mour ko an kōrā ak mōmaan itok jen herpes, kinej ko ilo loñi, im nañinmejin bok an rūtto.)","medication","","false","0","6903b40bd5901f5493469e74","2025-10-30T18:52:59.628000","2025-11-03T14:48:03.518000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Empagliflozin","Empagliflozin (Jerbal ñan kōmanman utiejin tōñal ilo bōtōktōk ippān armej ro ewōr aer taip 2 nañinmejin tōñal ak ro rejjab emman aer kōmman make ak jejjet kūtien ear bōk insulin. Barāinwōt kadiklok kauwōtatain mej jen an jab emman an jerbal menono.)","medication","","false","0","6903b40bd5901f5493469e79","2025-10-30T18:52:59.628000","2025-11-03T14:51:26.319000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fenofibrate","Fenofibrate (Jipañ kadiklok kūriij im ajet ko ewōr kūriij ie ilo bōtōktōk.)","medication","","false","0","6903b40bd5901f5493469e7d","2025-10-30T18:52:59.628000","2025-11-03T14:27:22.794000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sumatriptan","Sumatriptan (Jerbal ñan jipañ metak bar ko rellap.)","medication","","false","0","6903b40bd5901f5493469e87","2025-10-30T18:52:59.628000","2025-11-03T13:56:34.687000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ropinirole","Ropinirole (Jerbal ñan jipañ kakōlkōl ko an nañinmejin kōmālij mwe ej kōmman wūdiddid ilo ānbwin im utamwe ko ikkijjien jaje kakkije ne.)","medication","","false","0","6903b40bd5901f5493469e8e","2025-10-30T18:52:59.628000","2025-11-03T14:45:58.463000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Kill","Manman ak bōk mour an juon","general","","false","0","6903b40bd5901f5493469ed3","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Opioid","Wūno kajoor mwe ej jerbal ñan metak.","medication","","false","0","6903b40bd5901f5493469ed5","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Worry","Inepata","general","","false","0","6903b40bd5901f5493469efd","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Handsome","Wūlio ak lakatu","general","","false","0","6903b40bd5901f5493469f04","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"doctor","taktō","medical_staff","","false","1","6903b40bd5901f5493469d17","2025-10-30T18:52:59.623000","2025-10-30T18:52:59.623000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Heart","Menono
","body_parts","","false","0","6903b40bd5901f5493469d22","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Primary","Takō in kakōlkōl","medical_staff","","false","0","6903b40bd5901f5493469d25","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"mri","MRI ro","procedures","","false","0","6903b40bd5901f5493469d35","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sleep","Kiki","general","","false","0","6903b40bd5901f5493469d51","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"August","Okwōj","general","","false","0","6903b40bd5901f5493469d63","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sick or illness","Nañinmej","symptoms","","false","0","6903b40bd5901f5493469d6a","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"What are the names of the medications you are taking?","Etan wūno kane kwōj bōki?","general","","false","0","6903b40bd5901f5493469d6f","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Constipated","Pen Loje","symptoms","","false","0","6903b40bd5901f5493469d77","2025-10-30T18:52:59.624000","2025-11-03T19:34:47.500000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"How","Ekōjkan","questions","","false","0","6903b40bd5901f5493469d7b","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Start","Jinoe","general","","false","0","6903b40bd5901f5493469d7f","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Nurse","Nōōj","medical_staff","","false","0","6903b40bd5901f5493469d97","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eyes","Māj","body_parts","","false","0","6903b40bd5901f5493469d9e","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Chin","Jimwin ñi","body_parts","","false","0","6903b40bd5901f5493469da9","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Time consuming","Bōk iien","general","","false","0","6903b40bd5901f5493469dcd","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Salad","Jalōt","general","","false","0","6903b40bd5901f5493469ddd","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Today","Rainin","general","","false","0","6903b40bd5901f5493469df2","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Open your mouth","Kōbelloke loñiim
","general","","false","0","6903b40bd5901f5493469e21","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ranitidine","Ranitidine (Wūno ej jerbal ñan kadiklok ajet im jipañ bwilmeleeñ.)","medication","","false","0","6903b40bd5901f5493469e35","2025-10-30T18:52:59.627000","2025-11-03T14:45:47.406000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cyclobenzaprine","Cyclobenzaprine (Ñan majel kijñeñe mwe ej jerbal ñan jipañ metak im kijñeñe jen kankan in majel ko.) ","medication","","false","0","6903b40bd5901f5493469e4b","2025-10-30T18:52:59.627000","2025-11-03T14:24:37.185000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Glipizide","Glipizide (Kōjerbal ippān jejjet kūtien mōñā ko im būrookram in kōmakūtkūt ānbwin ko ñan kōmanman utiejin tōñal ko ilo bōtōktōk ippān armej ro ewōr aer taip 2 nañinmejin tōñal ak ro rejjab emman aer kōmman make ak jejjet kūtien ear bōk insulin.)","medication","","false","0","6903b40bd5901f5493469e52","2025-10-30T18:52:59.627000","2025-11-03T14:53:13.839000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Esomeprazole","Esomeprazole (Jerbal ñan jipañ kakōlle ko an bwilmeleen im kakōlkōl ko jet relap ikkijjien ajet ilowaan loje.)","medication","","false","0","6903b40bd5901f5493469e6a","2025-10-30T18:52:59.628000","2025-11-03T13:48:01.995000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Mometasone (nasal)","Mometasone (Wūno būtūk ñan boti ekajoor ej jerbal ñan jipañ kakōllein kadek ko an mejatoto im bōbōj ko tōrerein lowaan boti.)","medication","","false","0","6903b40bd5901f5493469e70","2025-10-30T18:52:59.628000","2025-11-03T14:40:05.474000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Isosorbide Mononitrate","Isosorbide Mononitrate (Wūno ñan jipañ kōdepakpaklok ial in bōtōktōk ko, ej kōmman bwe en bidodo an bōtōktōk emakūtkūt im ñan an bam menono.)","medication","","false","0","6903b40bd5901f5493469e7e","2025-10-30T18:52:59.628000","2025-11-03T14:36:58.598000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Estradiol","Estradiol (Juon wāween wūno, ej jipañ dān ko an kōrā, mwe ej jerbal ñan jipañ kakōlle ko an iien ato an kōrā ak jemlok iien mājan allōñ.)","medication","","false","0","6903b40bd5901f5493469e8c","2025-10-30T18:52:59.628000","2025-11-03T14:26:59.237000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Olanzapine","Olanzapine (Wūno ej jerbal ñan jipañ utamwe in kōmālij eo elap ej jelōt wāween an armej kōlmānlokjen im utamwe ikkijjien jab jejjet kūtien tammwin.)","medication","","false","0","6903b40bd5901f5493469ea3","2025-10-30T18:52:59.628000","2025-11-03T13:53:24.755000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fentanyl","Fentanyl (Wūno in metak kajoor mwe ear kōkōn jen armej ejjelokin menin kallib ko mwe ej āinwōt morphine bōtaab ej laplok an kajoor ikōtaan 50 lok ñan 100 joñan dettan.)","medication","","false","0","6903b40bd5901f5493469ebd","2025-10-30T18:52:59.629000","2025-11-03T13:49:12.820000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Inherit","Bōdañ","general","","false","0","6903b40bd5901f5493469ec0","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Panic","Ikumlok ak wiwijet","general","","false","0","6903b40bd5901f5493469eca","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hives","Lennab","symptoms","","false","0","6903b40bd5901f5493469ecb","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Last name","Āt eo etan baamle ak laajneim","general","","false","0","6903b40bd5901f5493469ef8","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pain","Metak","symptoms","","false","3","6903b40bd5901f5493469d1c","2025-10-30T18:52:59.623000","2025-10-30T18:52:59.623000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"How are you feeling?","Ejjet am mour?","questions","","false","1","6903b40bd5901f5493469d1d","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"I feel nauseous","Imōlañlōñ","symptoms","","false","1","6903b40bd5901f5493469d1f","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Shot","Wā","procedures","","false","0","6903b40bd5901f5493469d27","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Who did you bring with you?","Wōn ñe kwaar bōktok ippām?","questions","","false","0","6903b40bd5901f5493469d3d","2025-10-30T18:52:59.624000","2025-11-03T14:54:59.314000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Month","Allōñ","general","","false","0","6903b40bd5901f5493469d5b","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"May","Māe","general","","false","0","6903b40bd5901f5493469d60","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Insurance","Injuran","general","","false","0","6903b40bd5901f5493469d68","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"How much?","Jete?","questions","","false","0","6903b40bd5901f5493469d7e","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Breakfast","Mōñā in jibboñ","general","","false","0","6903b40bd5901f5493469d89","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eye lids","loon māj","body_parts","","false","0","6903b40bd5901f5493469d9d","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hips","Kati","body_parts","","false","0","6903b40bd5901f5493469dae","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fall","Wōtlok","general","","false","0","6903b40bd5901f5493469dbb","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cat","Kuuj","general","","false","0","6903b40bd5901f5493469dca","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Saturday","Jādede","general","","false","0","6903b40bd5901f5493469df0","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dentures","Niñat","general","","false","0","6903b40bd5901f5493469dff","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Earing","Diedie","general","","false","0","6903b40bd5901f5493469e04","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"See you later","Bar loe eok","general","","false","0","6903b40bd5901f5493469e0d","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stuffy","Bon boti","symptoms","","false","0","6903b40bd5901f5493469e12","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Likely","Emaroñ","general","","false","0","6903b40bd5901f5493469e1c","2025-10-30T18:52:59.627000","2025-10-30T18:52:59.627000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Zolpidem","Zolpidem (Wūno in kadiklok ikdeelel ej jerbal ilo karu-kūtien an jipañ utamwe ko ikkijjien jab emman kiki.)","medication","","false","0","6903b40bd5901f5493469e34","2025-10-30T18:52:59.627000","2025-11-03T14:48:53.606000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Trazodone","Trazodone (Wūno ñan jipañ bōbrare nañinmej ko relap ilo nana wōt mour ak jaje emōnōnō im ikut an taktō lelok ñan ro ewōr aer utamwe ko ikkijjien jab emman kiki.)","medication","","false","0","6903b40bd5901f5493469e37","2025-10-30T18:52:59.627000","2025-11-03T13:57:11.925000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Zoster Vaccine","Zoster Vaccine (Wā emōj kōmmane bwe en bōbrae nañinmejin bok ippān rūtto ro relap ear rūtto.) ","medication","","false","0","6903b40bd5901f5493469e3f","2025-10-30T18:52:59.627000","2025-11-03T14:01:41.357000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Allopurinol","Allopurinol (Jerbal ñan jipañ ikkijjien kūrro im jet wāween ko ikkijjien dekā ko ilowaan kūtni.)","medication","","false","0","6903b40bd5901f5493469e5b","2025-10-30T18:52:59.628000","2025-11-03T14:19:28.384000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Methylphenidate","Methylphenidate (Jerbal ñan jipañ utamwe ko rej men bwe armej ren jaje kōlmānlokjen ak jaje tōt im utamwe ikkijjien jaje kiki.)","medication","","false","0","6903b40bd5901f5493469e5f","2025-10-30T18:52:59.628000","2025-11-03T14:39:46.135000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Famotidine","Famotidine (Jerbal ñan jipañ aljer ilo lowaan loje im majñal, im jipañ kakōlkōl ko relap ikkijjien ajet ilowaan loje.)","medication","","false","0","6903b40bd5901f5493469e69","2025-10-30T18:52:59.628000","2025-11-03T13:48:30.330000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Loratadine","Loratadine (Wūno in bōbrae abnōnō jen kadeke mejatoto mwe ej jerbal ñan jipañ kakōlle ko an abbwilōñlōñ, āinwōt maje, doorlok māj, im uwur bōti.)","medication","","false","0","6903b40bd5901f5493469e6e","2025-10-30T18:52:59.628000","2025-11-03T14:30:26.291000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
